Trip Id,Trip  Duration,Start Station Id,Start Time,Start Station Name,End Station Id,End Time,End Station Name,Bike Id,User Type
20456954,97997,7226,02/14/2023 16:06,Lake Shore Blvd W / The Boulevard Club,7514,02/15/2023 19:19,Humber Bay Shores Park / Marine Parade Dr,2938,Casual Member
20457010,657,7389,02/14/2023 16:10,College Park- Gerrard Entrance,7505,02/14/2023 16:20,Ontario St / Adelaide St E -SMART,4084,Annual Member
20457015,486,7469,02/14/2023 16:10,Wellington St W / York St,7366,02/14/2023 16:18,Fort York Blvd / Bathurst St SMART,5433,Annual Member
20457145,815,7120,02/14/2023 16:18,Gerrard St E / River St,7107,02/14/2023 16:32,Cherry St / Distillery Ln,2027,Casual Member
20457146,618,7435,02/14/2023 16:18,Rushton Rd / St Clair Ave W,7710,02/14/2023 16:28,NULL,7203,Annual Member
20457173,478,7716,02/14/2023 16:20,NULL,7076,02/14/2023 16:28,York St / Queens Quay W,3741,Annual Member
20457227,320,7503,02/14/2023 16:23,Gerrard St E / Malvern Ave - SMART,7068,02/14/2023 16:29,Blantyre Park,5880,Casual Member
20457231,2179,7328,02/14/2023 16:23,Roxborough St W / Yonge St,7328,02/14/2023 17:00,Roxborough St W / Yonge St,7086,Casual Member
20457237,1222,7102,02/14/2023 16:24,Nelson St / Duncan St,7183,02/14/2023 16:44,St Clarens Ave / College St,588,Casual Member
20457265,865,7021,02/14/2023 16:25,Bay St / Albert St,7328,02/14/2023 16:40,Roxborough St W / Yonge St,6956,Casual Member
20457269,914,7047,02/14/2023 16:25,University Ave / Gerrard St W (East Side),7682,02/14/2023 16:41,NULL,1221,Annual Member
20457270,114,7321,02/14/2023 16:25,Front St W / University Ave (2),7033,02/14/2023 16:27,Union Station,7095,Casual Member
20457283,944,7021,02/14/2023 16:26,Bay St / Albert St,7046,02/14/2023 16:42,Niagara St / Richmond St W,4800,Annual Member
20457289,622,7176,02/14/2023 16:27,Bathurst St / Fort York Blvd,7111,02/14/2023 16:37,King St W / Douro St,2501,Casual Member
20457312,475,7757,02/14/2023 16:28,NULL,7046,02/14/2023 16:36,Niagara St / Richmond St W,668,Annual Member
20457354,662,7021,02/14/2023 16:31,Bay St / Albert St,7043,02/14/2023 16:42,Queens Quay W / Lower Simcoe St,5940,Casual Member
20457386,1031,7069,02/14/2023 16:33,Queen St W / Spadina Ave,7373,02/14/2023 16:50,George St / King St E,2443,Annual Member
20457410,367,7059,02/14/2023 16:34,Front St W / Blue Jays Way,7398,02/14/2023 16:40,York St / Lakeshore St W - South,6127,Annual Member
20457437,1400,7459,02/14/2023 16:35,St Clair Ave W / Winona Ave,7497,02/14/2023 16:59,128 Sterling Ave - SMART,1438,Casual Member
20457473,1061,7599,02/14/2023 16:37,Richmond St W / York St,7208,02/14/2023 16:55,80 Clinton St (North of College),2105,Annual Member
20457508,543,7128,02/14/2023 16:39,Yonge St / Aylmer Ave,7277,02/14/2023 16:48,Chorley Park - SMART,310,Casual Member
20457516,322,7115,02/14/2023 16:40,Howard St / Sherbourne St,7089,02/14/2023 16:45,Church St  / Wood St,3247,Casual Member
20457577,2461,7259,02/14/2023 16:43,Lower Spadina Ave / Lake Shore Blvd,7171,02/14/2023 17:24,Ontario Place Blvd / Lake Shore Blvd W (East),5046,Casual Member
20457618,621,7204,02/14/2023 16:45,College St / Crawford St,7197,02/14/2023 16:56,Queen St W / Dovercourt Rd,1531,Casual Member
20457637,486,7088,02/14/2023 16:47,Danforth Ave / Coxwell Ave,7571,02/14/2023 16:55,Highfield Rd / Gerrard St E,6463,Casual Member
20457647,1329,7044,02/14/2023 16:47,Church St / Alexander St,7075,02/14/2023 17:09,Queens Quay W / Dan Leckie Way,4118,Annual Member
20457670,767,7351,02/14/2023 16:49,Pretoria Av / Broadview Av,7107,02/14/2023 17:02,Cherry St / Distillery Ln,6490,Casual Member
20457688,77,7336,02/14/2023 16:50,Queen St E / Alton Av,7258,02/14/2023 16:51,Queen St E / Rushbrooke Ave,3953,Casual Member
20457710,632,7362,02/14/2023 16:52,St Clair Ave W / Bathurst St.,7151,02/14/2023 17:02,Essex St / Christie St - SMART,3012,Casual Member
20457751,275,7689,02/14/2023 16:54,NULL,7095,02/14/2023 16:58,Danforth Ave / Ellerbeck St,7071,Annual Member
20457762,1144,7534,02/14/2023 16:54,Walnut Ave / Queen St W,7012,02/14/2023 17:13,Elizabeth St / Edward St (Bus Terminal),4169,Casual Member
